"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","database","comparison"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-1433559","R-HSA-1433559","Regulation of KIT signaling",14,-0.20863875931423,-0.483421726368752,0.974160206718346,1,0.982397612045125,13078,"tags=36%, list=79%, signal=7%","9306/2885/4254/8651","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-1445148","R-HSA-1445148","Translocation of GLUT4 to the plasma membrane",72,0.221236691250229,0.625202149501461,0.975218658892128,1,0.982397612045125,585,"tags=3%, list=4%, signal=3%","10382/113457","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-168276","R-HSA-168276","NS1 Mediated Effects on Host Pathways",39,-0.214466222510176,-0.617316317487442,0.97583081570997,1,0.982397612045125,6646,"tags=51%, list=40%, signal=31%","9883/5903/3841/8480/23636/4928/55746/79023/79902/9972/3838/9688/9818/3837/129401/23165/3840/348995/81929","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-400685","R-HSA-400685","Sema4D in semaphorin signaling",27,0.222505153389111,0.530033815561517,0.976923076923077,1,0.982397612045125,12851,"tags=100%, list=78%, signal=22%","10398/10507/2064/79784/5364/27289/5880/9826/23365/2909/388/3984/4627/6093/4637/387/9475/389/391/103910/3985/6237/5879/4629/998/4233/4628","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-73893","R-HSA-73893","DNA Damage Bypass",47,0.231272115658013,0.611391072366853,0.97737556561086,1,0.982397612045125,815,"tags=4%, list=5%, signal=4%","51514/5427","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-432720","R-HSA-432720","Lysosome Vesicle Biogenesis",33,0.220928686450635,0.549894047461419,0.977511244377811,1,0.982397612045125,474,"tags=3%, list=3%, signal=3%","157807","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-2172127","R-HSA-2172127","DAP12 interactions",303,-0.215920394292168,-0.84164054520292,0.977777777777778,1,0.982397612045125,1158,"tags=7%, list=7%, signal=7%","54756/5576/51332/1848/22914/940/3084/53358/3708/27006/57731/5924/115727/930/111/2902/8437/10326/7450/107/5153","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-416572","R-HSA-416572","Sema4D induced cell migration and growth-cone collapse",24,0.222464690549797,0.521442474427785,0.978260869565217,1,0.982397612045125,12851,"tags=100%, list=78%, signal=22%","10398/10507/2064/79784/5364/27289/5880/9826/23365/388/3984/4627/6093/4637/387/9475/389/391/103910/3985/5879/4629/998/4628","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-5357769","R-HSA-5357769","Caspase activation via extrinsic apoptotic signalling pathway",24,0.225598398872994,0.528787678820197,0.978260869565217,1,0.982397612045125,1194,"tags=8%, list=7%, signal=8%","353376/23604","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-6803529","R-HSA-6803529","FGFR2 alternative splicing",26,-0.209815103187855,-0.558852897363302,0.980225988700565,1,0.982397612045125,6458,"tags=58%, list=39%, signal=35%","5432/3178/54845/5431/5438/23543/80004/5434/2963/5433/5440/5436/5441/5435","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints",178,-0.208166345499569,-0.763495638750591,0.980952380952381,1,0.982397612045125,4770,"tags=38%, list=29%, signal=27%","5692/10111/5694/8370/4085/580/7341/4172/1017/5689/29086/5688/83695/7534/9184/890/8881/5691/10926/5702/5718/7532/7334/5713/4193/51529/10393/6233/5683/6117/7311/5715/3364/64682/672/10213/4683/5695/11200/5707/64326/7533/5714/4174/5693/9133/5690/51434/2810/991/4171/891/8379/51512/5985/4175/5984/990/1763/8318/9088/9134/995/11065/84126/701","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-2029485","R-HSA-2029485","Role of phospholipids in phagocytosis",20,0.220056785269828,0.500189345130251,0.980982567353407,1,0.982397612045125,4450,"tags=30%, list=27%, signal=22%","8398/3709/5295/84513/23646/5335","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-165054","R-HSA-165054","Rev-mediated nuclear export of HIV RNA",33,-0.211951236839615,-0.586612201425958,0.982089552238806,1,0.982397612045125,6646,"tags=55%, list=40%, signal=33%","9883/5903/8480/23636/4928/55746/79023/79902/9972/9688/9818/5901/5902/129401/23165/348995/81929","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-177504","R-HSA-177504","Retrograde neurotrophin signalling",11,-0.19473046638401,-0.429232691299434,0.982097186700767,1,0.982397612045125,13307,"tags=55%, list=81%, signal=11%","1173/1211/160/163/26052","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-189445","R-HSA-189445","Metabolism of porphyrins",16,0.211837069475011,0.466652938984088,0.9824,1,0.982397612045125,3208,"tags=19%, list=19%, signal=15%","3162/7389/54657","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-5687128","R-HSA-5687128","MAPK6/MAPK4 signaling",84,-0.207356774121476,-0.694392640231876,0.982935153583618,1,0.982397612045125,5280,"tags=39%, list=32%, signal=27%","5708/5705/5721/9861/5682/148170/998/5692/5694/5689/5688/5691/5702/5718/8997/5713/27161/6233/5683/7311/5715/10213/5567/5695/5707/10435/5714/5693/5690/3337/10602/2118","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-75153","R-HSA-75153","Apoptotic execution  phase",48,0.219672926903035,0.583851933209333,0.983606557377049,1,0.982397612045125,4257,"tags=21%, list=26%, signal=16%","4137/5588/63967/6304/3007/1677/2620/3006/6709/22985","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-162906","R-HSA-162906","HIV Infection",217,-0.209561186639075,-0.784953917506968,0.983695652173913,1,0.982397612045125,6352,"tags=48%, list=38%, signal=30%","7314/1173/8480/91782/51534/23636/4928/6908/2961/128866/5686/5710/160/3105/5431/5438/2957/5687/6924/27243/6923/5719/6879/55746/2959/164/163/5879/2967/5708/5705/6873/79023/5721/9861/5682/155382/5434/7520/404672/79902/2963/25978/5692/5694/9150/5689/4869/9972/5688/6872/5433/5691/5702/5718/5713/7936/9688/6921/9978/1025/6233/6880/5683/6884/904/2547/7311/5715/293/9818/10213/2958/5695/5440/902/3837/2237/5478/5707/5901/5902/5714/5693/79643/5690/8065/7518/5436/7852/51616/291/4331/1174/129401/23165/5441/919/348995/2068/81929/5435/940","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-2454202","R-HSA-2454202","Fc epsilon receptor (FCERI) signaling",319,0.226443572542488,0.752670444542744,0.983908045977012,1,0.982397612045125,3466,"tags=16%, list=21%, signal=13%","2254/3690/3674/2252/2903/2250/10000/3563/9965/2247/5156/25780/7294/10451/152831/5588/1742/6710/283455/815/409/9365/3718/5623/4773/1027/8817/1438/4772/25759/7462/7249/23035/8844/8831/3709/1849/2065/5295/2260/4303/22821/27040/10817/3725/5605/4343/8517/3932/10256","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-8851708","R-HSA-8851708","Signaling by FGFR2 IIIa TM",18,0.210035444486946,0.469423746908148,0.984177215189873,1,0.982397612045125,964,"tags=6%, list=6%, signal=5%","2247","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-70895","R-HSA-70895","Branched-chain amino acid catabolism",22,0.21150841387059,0.4896519826202,0.984326018808777,1,0.982397612045125,4445,"tags=27%, list=27%, signal=20%","152926/36/38/4329/10295/56922","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-202131","R-HSA-202131","Metabolism of nitric oxide",22,0.211924576745385,0.490615419360173,0.984326018808777,1,0.982397612045125,2932,"tags=14%, list=18%, signal=11%","114757/5593/1719","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-203765","R-HSA-203765","eNOS activation and regulation",22,0.211924576745385,0.490615419360173,0.984326018808777,1,0.982397612045125,2932,"tags=14%, list=18%, signal=11%","114757/5593/1719","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-186797","R-HSA-186797","Signaling by PDGF",322,-0.213926704607404,-0.848720582098918,0.984496124031008,1,0.982397612045125,1548,"tags=9%, list=9%, signal=9%","5327/685/1286/1846/161742/2905/6712/54756/5576/51332/1848/940/3084/1287/53358/3708/27006/57731/5924/115727/930/111/2902/7060/1285/8437/7450/107/5153","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-4086398","R-HSA-4086398","Ca2+ pathway",47,0.223612957984251,0.591143319583233,0.984917043740573,1,0.982397612045125,4535,"tags=26%, list=27%, signal=19%","2788/7481/815/5593/4772/83439/3709/4343/6934/2785/26523/5145","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-177929","R-HSA-177929","Signaling by EGFR",310,-0.21261537316536,-0.83383295916698,0.985294117647059,1,0.982397612045125,1158,"tags=8%, list=7%, signal=8%","685/1846/161742/2905/6712/54756/5576/51332/1848/940/3084/53358/3708/27006/57731/5924/115727/930/111/6457/2902/8437/7450/107/5153","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-174824","R-HSA-174824","Lipoprotein metabolism",56,0.207107804529718,0.563529103022075,0.985358711566618,1,0.982397612045125,3470,"tags=21%, list=21%, signal=17%","3990/8435/335/23491/84699/8029/949/348/26119/19/9619/29801","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-168253","R-HSA-168253","Host Interactions with Influenza Factors",41,-0.204106173497666,-0.596363217537348,0.985422740524781,1,0.982397612045125,4316,"tags=51%, list=26%, signal=38%","9883/5903/3841/8480/23636/4928/55746/79023/79902/9972/3838/9688/293/9818/3837/129401/23165/3840/348995/81929","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-2467813","R-HSA-2467813","Separation of Sister Chromatids",174,-0.193480472799571,-0.708821013687628,0.985714285714286,1,0.982397612045125,5249,"tags=43%, list=32%, signal=29%","5705/79023/5721/81565/9861/3619/5682/6396/79902/54820/23063/5692/5694/5501/4085/220134/80776/79682/5689/5688/9184/5529/8881/5691/5702/5718/5713/51529/10393/6233/5683/5519/7311/5715/64682/23047/10213/5518/5695/7277/5707/5515/332/7280/84617/22919/64946/55869/10383/5714/54908/5693/5690/84790/9212/51434/10376/81027/55055/991/25909/348995/81929/8379/10403/9793/55166/55143/9232/51807/81930/11065/701","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-170822","R-HSA-170822","Regulation of Glucokinase by Glucokinase Regulatory Protein",29,-0.203789756078341,-0.559004954067383,0.985754985754986,1,0.982397612045125,6646,"tags=55%, list=40%, signal=33%","9883/5903/8480/23636/4928/55746/79023/79902/9972/9688/9818/129401/23165/348995/81929","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-70263","R-HSA-70263","Gluconeogenesis",28,-0.208207610554202,-0.568245627493804,0.985875706214689,1,0.982397612045125,5009,"tags=43%, list=30%, signal=30%","6576/10165/226/5223/230/2597/2023/5567/7167/5230/8604","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade",81,-0.207972816600233,-0.696754377344894,0.986842105263158,1,0.982397612045125,4497,"tags=28%, list=27%, signal=21%","6197/7100/4793/4615/6195/1386/7334/8767/6233/5519/7311/10454/5518/2353/5515/3654/5594/1385/51295/1846/1848/81793","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade",81,-0.207972816600233,-0.696754377344894,0.986842105263158,1,0.982397612045125,4497,"tags=28%, list=27%, signal=21%","6197/7100/4793/4615/6195/1386/7334/8767/6233/5519/7311/10454/5518/2353/5515/3654/5594/1385/51295/1846/1848/81793","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane",81,-0.207972816600233,-0.696754377344894,0.986842105263158,1,0.982397612045125,4497,"tags=28%, list=27%, signal=21%","6197/7100/4793/4615/6195/1386/7334/8767/6233/5519/7311/10454/5518/2353/5515/3654/5594/1385/51295/1846/1848/81793","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-418885","R-HSA-418885","DCC mediated attractive signaling",14,0.217648457796962,0.463009669107773,0.986991869918699,1,0.982397612045125,4370,"tags=29%, list=26%, signal=21%","1630/9423/7204/84448","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-73894","R-HSA-73894","DNA Repair",288,0.214797261072774,0.711497430338249,0.987399770904926,1,0.982397612045125,4597,"tags=24%, list=28%, signal=18%","2187/51514/8339/8363/9156/5427/8365/121504/348654/144715/146956/675/8345/63967/116028/91442/79840/8341/57654/11284/2072/83444/85236/22909/80010/8914/79008/554313/7517/2138/64708/51750/5892/83990/7468/5888/7508/8970/8349/79728/5883/57697/51548/5426/57461/27343/83932/2067/84464/378708/8554/79661/5395/56949/4798/545/2073/5886/8347/5884/7156/2873/5430/1643/5980/8314/10401/9937/10038/5889","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-68877","R-HSA-68877","Mitotic Prometaphase",120,0.220112129251801,0.667673887590655,0.987870619946092,1,0.982397612045125,3173,"tags=14%, list=19%, signal=12%","10382/401541/54821/113457/1062/147841/57405/57082/1063/11004/699/151246/80152/79980/3796/10051/7846","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-909733","R-HSA-909733","Interferon alpha/beta signaling",52,0.212018281204809,0.571766594873477,0.988183161004431,1,0.982397612045125,3159,"tags=15%, list=19%, signal=12%","54739/91543/1958/2537/684/6773/7297/3433","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-5620920","R-HSA-5620920","Cargo trafficking to the periciliary membrane",47,-0.199661673826015,-0.600342553593378,0.988200589970501,1,0.982397612045125,2841,"tags=21%, list=17%, signal=18%","54536/403/55770/8195/55212/10575/192668/1262/1258","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-195721","R-HSA-195721","Signaling by Wnt",260,0.221060411459719,0.726040410996935,0.988276670574443,1,0.982397612045125,3596,"tags=17%, list=22%, signal=13%","7015/8339/8363/51339/8313/7480/8365/121504/2788/7481/3012/10023/815/8345/409/81029/8357/23401/50855/8341/5593/8353/84133/85236/4772/83439/554313/9580/27121/607/3709/7090/57216/8085/4343/8970/8349/1856/83595/64840/8395/1387/9491","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-2555396","R-HSA-2555396","Mitotic Metaphase and Anaphase",186,-0.199299492441085,-0.733674934444802,0.989949748743719,1,0.982397612045125,3993,"tags=41%, list=24%, signal=32%","5705/79023/5721/81565/9861/3619/5682/6396/79902/54820/23063/5692/5694/5501/4085/220134/80776/79682/5689/5688/9184/5529/8881/5691/5702/5718/5713/51529/10393/7444/6233/5683/5519/7311/5715/64682/23047/10213/5518/5695/7277/5707/5515/332/7280/84617/22919/64946/55869/10383/5714/54908/5693/4000/5690/84790/9212/51434/10376/81027/55055/991/25909/348995/81929/8379/10403/9793/55166/55143/9232/51807/4001/81930/11065/701","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-2029480","R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis",77,-0.202793551693413,-0.671967133506075,0.990066225165563,1,0.982397612045125,6147,"tags=48%, list=37%, signal=30%","5058/55845/10163/60/2885/3710/10093/10552/10768/5338/63916/5879/1398/5595/998/4641/10094/10092/10109/10152/3320/5747/71/26999/7454/10097/3326/23191/5594/10095/5290/919/4644/10810/3708/3071","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-68882","R-HSA-68882","Mitotic Anaphase",185,-0.199479629205131,-0.734251044273713,0.99009900990099,1,0.982397612045125,3993,"tags=42%, list=24%, signal=32%","5705/79023/5721/81565/9861/3619/5682/6396/79902/54820/23063/5692/5694/5501/4085/220134/80776/79682/5689/5688/9184/5529/8881/5691/5702/5718/5713/51529/10393/7444/6233/5683/5519/7311/5715/64682/23047/10213/5518/5695/7277/5707/5515/332/7280/84617/22919/64946/55869/10383/5714/54908/5693/4000/5690/84790/9212/51434/10376/81027/55055/991/25909/348995/81929/8379/10403/9793/55166/55143/9232/51807/4001/81930/11065/701","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-446219","R-HSA-446219","Synthesis of substrates in N-glycan biosythesis",59,-0.203272650204452,-0.642299440679875,0.990654205607477,1,0.982397612045125,3573,"tags=32%, list=22%, signal=25%","54187/29926/6675/10020/55343/80896/51005/29906/7264/6482/4597/2762/30815/27090/6487/6484/55808/9945","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-2173788","R-HSA-2173788","Downregulation of TGF-beta receptor signaling",26,0.1955161490534,0.463987629359729,0.990740740740741,1,0.982397612045125,3669,"tags=15%, list=22%, signal=12%","4092/23327/7040/25805","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-111465","R-HSA-111465","Apoptotic cleavage of cellular proteins",37,0.202712091567649,0.518870337416341,0.991071428571429,1,0.982397612045125,2366,"tags=11%, list=14%, signal=9%","4137/5588/63967/6304","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-5656169","R-HSA-5656169","Termination of translesion DNA synthesis",32,-0.196709638332821,-0.546743967550348,0.991150442477876,1,0.982397612045125,3586,"tags=31%, list=22%, signal=25%","51426/6233/6117/7311/56655/54107/9768/5985/5984","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-167161","R-HSA-167161","HIV Transcription Initiation",45,-0.194641373699714,-0.581540366012002,0.991428571428571,1,0.982397612045125,6109,"tags=56%, list=37%, signal=35%","2961/5431/5438/2957/6879/2959/2967/6873/5434/404672/2963/6872/5433/6880/6884/2958/5440/902/5436/51616/4331/5441/2068/5435","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-167162","R-HSA-167162","RNA Polymerase II HIV Promoter Escape",45,-0.194641373699714,-0.581540366012002,0.991428571428571,1,0.982397612045125,6109,"tags=56%, list=37%, signal=35%","2961/5431/5438/2957/6879/2959/2967/6873/5434/404672/2963/6872/5433/6880/6884/2958/5440/902/5436/51616/4331/5441/2068/5435","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-73776","R-HSA-73776","RNA Polymerase II Promoter Escape",45,-0.194641373699714,-0.581540366012002,0.991428571428571,1,0.982397612045125,6109,"tags=56%, list=37%, signal=35%","2961/5431/5438/2957/6879/2959/2967/6873/5434/404672/2963/6872/5433/6880/6884/2958/5440/902/5436/51616/4331/5441/2068/5435","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-73779","R-HSA-73779","RNA Polymerase II Transcription Pre-Initiation And Promoter Opening",45,-0.194641373699714,-0.581540366012002,0.991428571428571,1,0.982397612045125,6109,"tags=56%, list=37%, signal=35%","2961/5431/5438/2957/6879/2959/2967/6873/5434/404672/2963/6872/5433/6880/6884/2958/5440/902/5436/51616/4331/5441/2068/5435","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-75953","R-HSA-75953","RNA Polymerase II Transcription Initiation",45,-0.194641373699714,-0.581540366012002,0.991428571428571,1,0.982397612045125,6109,"tags=56%, list=37%, signal=35%","2961/5431/5438/2957/6879/2959/2967/6873/5434/404672/2963/6872/5433/6880/6884/2958/5440/902/5436/51616/4331/5441/2068/5435","REACTOME","0"
"../results/DESeq2/V0_over_M0_Wald-test.csv.R-HSA-76042","R-HSA-76042","RNA Polymerase II Transcription Initiation And Promoter Clearance",45,-0.194641373699714,-0.581540366012002,0.991428571428571,1,0.982397612045125,6109,"tags=56%, list=37%, signal=35%","2961/5431/5438/2957/6879/2959/2967/6873/5434/404672/2963/6872/5433/6880/6884/2958/5440/902/5436/51616/4331/5441/2068/5435","REACTOME","0"
